age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,Probability
20,10,1,1,0,0,70,0
30,9,1,1,0,0,40,0
20,10,1,0,0,0,15,0
20,6,1,1,0,0,40,0
17,7,1,1,0,0,28,0
30,10,1,1,0,0,50,1
20,13,1,1,0,0,40,0
40,13,1,1,0,0,40,1
20,10,1,1,0,0,50,0
70,14,1,1,10605,0,40,1
50,13,0,1,0,2415,40,1
50,3,0,1,0,0,25,0
40,13,1,1,0,0,60,1
20,9,0,0,0,0,7,0
30,11,1,0,0,0,40,0
30,9,1,1,0,0,40,1
19,9,1,0,0,0,30,0
40,5,1,0,0,0,40,0
30,13,1,1,0,0,40,1
20,9,1,1,0,0,70,0
30,13,1,1,0,0,50,1
30,10,1,0,0,0,60,0
60,10,1,1,0,0,15,0
20,13,1,1,0,0,28,0
30,10,1,1,0,0,60,0
50,9,0,1,0,0,40,0
20,11,1,0,2174,0,45,0
40,10,0,0,0,0,30,0
30,13,1,1,0,0,40,0
20,11,0,0,0,0,40,0
30,13,1,1,7688,0,50,1
40,15,1,1,0,0,65,1
40,14,1,1,0,0,40,0
40,10,1,1,0,0,55,0
20,13,1,0,0,0,50,0
30,13,1,1,0,0,45,1
20,9,1,1,0,0,40,0
60,4,1,1,0,0,55,0
50,5,1,1,0,0,20,0
20,9,1,0,0,0,40,0
20,12,0,1,0,0,40,0
30,9,1,1,0,0,45,0
40,9,1,0,0,0,38,0
30,10,1,1,0,0,52,0
20,13,0,1,0,0,15,0
30,9,1,1,0,0,10,0
50,10,1,1,0,0,40,0
20,9,1,1,0,0,30,0
30,10,1,1,0,0,44,0
50,6,1,1,0,0,60,0
30,10,1,1,0,0,40,0
20,9,0,1,0,0,40,0
30,13,1,1,15024,0,45,1
40,14,0,0,0,0,50,0
60,9,0,1,0,0,40,1
70,9,1,1,0,0,30,0
20,10,1,1,0,0,20,0
20,10,1,1,0,0,25,0
20,10,1,1,0,0,40,0
40,3,1,0,0,0,38,0
30,10,0,0,0,0,40,0
60,9,1,1,0,0,5,0
30,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
50,14,1,1,0,0,60,1
20,10,1,0,0,0,42,0
30,2,1,0,0,0,40,0
40,9,1,1,0,0,55,0
19,10,1,0,0,0,10,0
50,1,1,1,0,0,40,0
20,9,1,0,0,0,40,0
30,7,1,1,3103,0,44,1
30,9,1,1,0,0,99,1
40,14,1,0,0,0,25,0
40,15,1,1,0,2415,40,1
30,9,1,1,0,0,30,0
30,13,1,1,0,0,40,1
30,12,0,0,0,0,40,0
30,9,0,1,0,0,40,0
30,9,1,1,0,0,40,1
18,9,1,0,0,0,45,0
20,9,1,1,0,0,40,0
50,10,0,0,0,0,35,0
40,10,1,0,0,0,40,0
30,13,1,0,0,1977,45,1
40,10,1,1,0,0,35,0
40,10,1,1,0,0,40,0
40,9,1,0,0,0,40,1
40,14,1,1,0,0,43,1
50,4,0,0,0,0,40,0
18,9,1,0,0,0,20,0
50,10,1,1,0,0,40,0
40,6,1,1,0,0,30,0
40,10,1,1,0,0,70,1
30,6,1,1,0,0,40,0
30,13,1,1,0,0,40,1
40,12,1,1,0,0,40,1
20,10,1,1,0,0,45,0
30,9,1,0,0,0,38,0
30,13,1,1,0,0,70,0
30,6,1,0,0,0,40,0
20,9,1,1,0,0,40,0
20,9,1,0,0,0,20,0
30,10,1,1,0,0,60,1
50,9,1,1,0,0,20,0
40,13,0,1,0,0,40,1
30,11,1,0,0,0,20,0
30,9,1,1,0,0,35,1
20,13,1,0,0,0,35,0
60,13,1,1,0,2392,40,1
30,9,1,1,0,0,40,0
40,9,1,1,0,0,70,0
20,10,1,0,0,0,40,0
20,10,1,0,4101,0,40,0
40,14,1,1,0,0,35,1
70,9,0,0,2964,0,40,0
30,9,1,1,0,0,40,0
40,9,1,0,0,0,44,0
20,12,1,0,0,0,40,0
20,9,0,0,0,0,40,0
60,9,1,1,0,0,42,0
40,9,1,1,0,0,40,1
60,11,1,0,0,0,20,0
40,9,0,0,0,0,35,0
40,9,1,0,0,0,40,0
40,9,1,1,0,0,40,0
50,10,1,0,3325,0,40,0
40,13,1,1,0,1504,40,0
40,11,1,1,0,0,40,0
50,9,1,1,0,0,30,0
40,9,1,1,0,0,50,1
30,9,1,1,0,0,45,0
50,9,1,1,0,0,55,1
40,14,1,1,0,0,45,0
40,13,1,1,0,0,58,1
40,10,1,1,2580,0,40,0
30,13,1,1,15024,0,50,1
20,10,1,1,0,0,40,0
50,16,1,1,0,1902,65,1
30,9,1,0,0,0,40,1
20,13,1,0,0,0,60,0
30,9,1,1,0,0,16,0
50,13,1,1,0,0,40,0
60,9,0,1,0,0,40,0
30,9,1,1,0,0,40,1
50,9,1,1,15024,0,52,1
20,10,1,1,0,0,50,0
50,9,1,0,0,0,40,0
30,11,1,1,0,0,40,0
50,9,1,1,3103,0,40,1
40,10,1,1,0,0,44,1
30,14,1,1,0,0,25,0
40,4,1,1,0,0,40,0
30,11,1,0,0,0,40,1
50,9,1,0,0,0,32,0
20,9,1,1,0,0,40,0
19,9,1,1,0,0,30,0
40,10,1,1,0,0,50,0
40,14,1,1,0,0,35,1
40,9,1,0,0,0,30,0
30,10,1,1,0,0,40,0
20,9,0,0,0,0,40,0
50,9,1,1,0,0,50,0
30,13,0,1,0,0,45,0
40,9,1,1,0,0,55,1
40,6,1,0,0,0,40,0
40,14,0,1,0,0,50,0
30,11,1,0,0,0,40,0
20,12,1,1,0,1719,20,0
20,10,1,1,0,0,40,0
30,9,0,0,0,0,40,0
70,4,1,1,0,0,2,0
19,9,1,1,0,2001,40,0
60,5,1,1,1409,0,1,0
30,9,1,1,0,0,75,0
30,9,0,0,0,0,30,0
30,7,1,0,0,0,8,0
70,9,1,0,0,0,40,0
20,10,0,0,0,0,40,0
40,10,1,0,0,0,40,0
40,13,1,1,7688,0,60,1
20,10,1,0,0,0,37,0
20,15,1,1,0,0,55,0
60,12,1,0,0,0,20,0
20,10,1,1,0,0,40,0
20,10,1,0,0,0,50,0
30,13,1,1,0,1902,50,1
60,9,1,1,0,0,40,0
50,13,1,1,0,0,40,1
30,13,1,1,7298,0,40,1
50,10,1,1,0,0,55,1
30,10,1,1,0,0,40,0
30,13,1,1,0,0,40,0
30,8,1,1,0,0,75,0
40,11,1,0,0,0,40,0
40,14,1,1,0,1902,40,1
40,9,1,1,0,0,47,1
40,9,1,1,0,0,35,0
60,9,1,1,3471,0,40,0
50,9,1,1,0,0,32,0
30,12,1,0,0,0,40,0
40,10,1,1,0,0,80,1
30,10,1,1,0,0,40,0
30,15,1,1,0,1977,80,1
30,8,1,1,0,0,40,0
30,13,1,1,0,0,50,0
30,12,1,0,0,0,60,0
20,13,1,0,0,0,20,0
30,9,1,1,0,1902,40,1
30,9,1,1,0,0,50,1
40,16,1,0,0,1902,46,1
17,7,1,1,0,0,15,0
19,10,1,1,0,0,20,0
20,13,0,0,0,1590,40,0
20,13,0,1,0,0,50,0
40,9,1,1,0,0,40,0
40,11,1,0,0,0,40,1
40,13,1,0,0,0,40,0
19,9,1,0,0,0,35,0
50,9,1,1,0,0,60,0
40,10,1,1,0,0,40,1
30,10,1,1,0,0,40,0
30,11,1,1,0,0,40,0
30,9,1,1,0,0,40,0
20,13,1,1,0,0,35,0
40,10,1,1,7298,0,52,1
30,9,1,1,0,0,28,0
40,12,1,1,0,0,40,1
40,13,1,1,0,0,50,1
30,16,0,1,0,0,60,0
30,9,1,1,0,0,40,0
20,10,1,1,0,0,40,0
20,13,0,1,0,0,20,0
60,6,1,1,0,0,40,0
19,9,1,0,0,0,40,0
20,9,1,0,0,1977,25,1
40,10,1,0,0,0,40,0
60,4,1,1,0,0,8,0
40,13,1,1,0,0,60,1
30,5,1,1,0,1651,40,0
40,13,0,1,0,0,50,0
30,12,1,0,0,0,25,1
30,9,1,0,0,0,33,0
30,13,1,1,0,0,47,0
20,9,1,1,0,0,25,0
40,13,1,1,3103,0,40,1
40,11,1,1,0,0,55,0
30,14,1,1,0,0,45,1
30,13,1,0,0,0,45,1
30,13,1,1,0,0,38,0
60,9,1,0,0,0,40,0
30,9,1,0,0,0,40,0
60,11,1,1,0,2415,70,1
30,10,1,1,0,0,40,0
40,9,1,1,0,0,50,0
50,13,1,0,0,0,40,1
50,13,0,1,0,0,40,0
20,10,1,1,0,0,40,0
40,9,1,0,4865,0,40,0
30,10,1,1,0,0,38,0
30,13,1,1,0,0,40,0
40,10,0,0,0,0,35,0
20,11,1,0,0,0,40,0
30,9,1,1,0,0,50,1
60,9,0,1,0,0,40,0
40,10,1,1,0,0,45,0
20,13,1,1,0,0,45,0
30,10,0,0,0,0,40,0
30,9,1,0,0,0,40,0
30,9,1,0,0,0,40,0
30,11,1,0,0,0,38,0
40,10,1,1,0,0,40,0
30,10,1,1,0,0,50,1
40,14,1,1,0,0,45,1
30,9,0,1,0,0,60,1
20,9,1,1,0,0,53,0
40,2,1,1,0,0,35,0
19,10,1,0,0,0,20,0
20,10,1,1,0,0,45,0
50,9,1,0,0,0,40,0
40,13,1,1,0,0,37,0
50,10,1,1,0,0,60,0
30,14,1,1,15024,0,44,1
30,10,1,0,0,0,60,0
40,9,1,1,0,0,50,0
60,9,1,1,0,0,35,1
50,9,1,1,7298,0,40,1
20,9,1,1,0,0,30,0
40,10,1,0,0,0,39,0
20,10,1,1,0,0,40,0
50,9,1,1,0,0,54,0
40,9,1,1,0,0,40,0
30,10,1,1,0,0,54,0
40,9,1,1,0,0,45,1
20,14,1,0,0,0,50,1
20,13,0,1,0,0,40,0
20,9,1,1,0,0,28,0
40,11,1,1,3411,0,40,0
50,9,1,1,0,0,40,0
30,13,1,1,0,0,60,1
50,12,1,1,0,0,40,1
50,13,1,0,0,1977,40,1
30,9,0,0,0,0,40,0
60,13,1,1,10605,0,20,1
20,10,1,0,0,0,8,0
70,15,1,1,0,0,40,0
40,9,1,1,0,0,40,0
50,9,1,0,0,0,43,0
50,7,0,0,0,0,40,0
20,14,1,1,0,0,99,1
20,11,1,1,0,0,30,0
40,9,1,1,0,0,40,0
50,10,1,1,0,0,40,1
20,11,1,0,0,0,30,0
50,9,1,1,0,0,48,1
40,9,1,0,0,0,40,0
20,7,0,1,0,0,45,0
50,9,1,1,0,0,40,1
40,13,1,0,0,0,45,1
30,13,1,1,0,0,40,0
30,9,1,1,0,0,40,0
40,9,1,1,0,0,40,0
50,14,1,1,0,0,40,0
50,10,0,0,0,0,40,0
60,9,1,1,0,0,30,0
20,13,1,0,0,0,65,0
20,13,1,1,0,0,35,0
50,11,1,1,0,0,40,0
40,10,1,1,0,0,40,1
30,9,1,1,0,0,60,0
20,13,1,1,0,0,40,0
19,10,1,0,0,0,25,0
40,13,0,0,0,0,40,0
50,12,1,1,0,0,60,0
50,14,1,1,0,0,55,0
18,9,1,0,0,0,40,0
50,9,1,1,4386,0,40,0
40,9,0,1,0,0,80,1
30,13,1,1,0,0,50,1
30,13,1,1,0,0,35,0
40,13,1,1,0,0,40,1
30,10,0,1,0,0,40,0
60,14,1,1,0,0,40,1
60,9,1,1,0,0,40,0
30,13,1,1,0,0,42,1
20,10,1,1,0,0,30,0
30,9,1,1,0,0,45,0
40,10,1,1,5178,0,60,1
30,10,1,1,0,0,62,0
30,10,1,0,0,0,20,0
50,16,1,1,15024,0,45,1
20,10,1,1,0,0,16,0
60,13,1,0,0,0,40,1
40,10,0,1,7688,0,40,1
30,9,0,0,0,0,41,0
30,13,1,1,4650,0,45,0
30,15,1,1,0,0,40,1
40,9,1,1,0,0,40,1
40,9,1,1,0,0,40,0
50,10,1,1,0,0,40,0
50,9,1,0,0,0,40,0
30,14,1,1,0,0,72,1
20,9,1,0,0,0,40,0
30,13,1,1,0,0,60,1
40,10,1,1,0,0,60,0
50,9,1,0,0,0,40,0
70,15,1,1,0,0,35,0
40,13,1,1,0,1902,40,1
50,9,1,0,0,0,40,0
20,13,1,0,0,0,40,0
40,9,1,1,0,0,45,0
30,7,0,0,0,0,42,0
20,10,1,0,0,0,30,0
30,9,1,0,0,0,24,0
40,9,1,0,0,0,40,0
30,9,1,0,0,0,30,0
40,10,1,0,0,0,40,0
30,14,1,1,0,0,45,1
50,9,1,0,0,0,25,0
30,9,1,0,0,0,40,0
60,9,1,1,0,0,59,1
30,10,1,1,0,0,12,0
60,10,1,0,0,0,20,0
50,15,1,1,99999,0,60,1
40,9,1,1,0,0,40,0
30,9,1,0,0,0,40,0
30,9,1,0,0,0,40,0
50,14,1,1,15024,0,50,1
40,10,1,1,0,0,60,0
30,9,1,1,0,0,40,0
50,9,1,0,0,0,43,0
20,10,1,1,0,1762,40,0
20,9,0,1,0,0,40,0
30,13,1,0,0,0,50,0
50,9,1,1,0,0,50,1
40,13,1,1,0,0,40,1
30,10,1,1,0,0,40,0
30,9,1,1,0,0,40,0
50,9,1,1,0,0,48,1
60,11,1,0,0,0,1,0
70,9,1,0,0,0,37,0
20,10,1,1,0,0,35,0
30,9,1,0,0,0,45,0
30,13,1,1,0,1887,40,1
50,10,1,1,0,0,35,0
30,10,1,1,0,0,37,0
40,13,1,1,0,0,40,0
40,13,0,0,0,0,45,0
20,10,1,1,0,0,40,0
20,12,1,0,0,0,80,0
20,9,0,0,0,0,40,0
20,10,1,0,0,0,40,0
50,13,1,1,0,0,40,1
40,13,1,1,0,1977,40,1
60,13,1,1,6514,0,7,1
40,9,1,1,0,0,35,0
40,9,1,1,0,0,40,0
50,9,1,1,0,1876,50,0
40,12,0,0,0,0,40,1
60,9,1,1,0,0,40,1
20,10,0,1,0,0,10,0
50,9,1,0,5178,0,40,1
40,10,1,1,0,0,40,0
40,13,1,1,15024,0,50,1
50,6,1,1,0,0,40,0
30,13,1,1,0,0,45,0
50,9,1,1,0,0,40,0
50,8,1,1,0,0,40,0
60,2,1,0,0,0,30,0
30,9,1,1,0,0,65,0
40,14,0,1,0,0,35,0
30,9,1,1,0,0,40,0
20,3,1,1,0,1628,50,0
20,10,1,1,0,0,57,0
40,12,1,1,0,0,40,0
40,10,0,1,0,0,40,0
20,9,1,1,0,0,40,0
20,10,0,1,0,0,60,0
20,9,0,0,0,0,40,0
50,10,1,0,0,0,40,1
30,15,1,1,0,0,50,0
30,11,1,1,0,0,48,0
30,13,1,1,0,0,43,1
20,11,1,1,0,0,40,0
20,3,1,0,0,0,40,0
40,9,1,1,0,0,45,0
40,9,1,0,0,0,40,1
40,13,1,1,0,0,40,0
20,13,1,0,0,0,40,0
20,10,1,0,0,0,25,0
50,9,1,0,0,0,40,0
30,10,1,1,0,0,50,1
20,9,1,0,0,0,40,0
30,16,1,1,7298,0,40,1
30,12,1,1,0,0,55,0
40,13,1,1,0,0,40,1
40,13,1,1,0,0,45,1
60,9,1,0,1471,0,35,0
20,10,1,1,0,0,30,0
20,9,1,1,0,0,50,1
50,10,1,1,0,0,24,1
30,9,1,1,0,0,40,1
17,6,1,1,0,0,20,0
40,9,1,1,0,0,40,0
50,9,0,0,0,0,40,1
20,9,0,0,0,0,20,0
20,7,0,0,0,0,40,0
20,9,1,1,0,0,40,0
20,10,1,0,0,0,40,0
20,9,0,1,0,0,35,0
50,15,1,1,0,0,60,0
50,11,1,1,0,0,40,1
30,10,1,0,3674,0,16,0
30,13,1,1,0,0,40,0
40,9,1,1,0,0,40,1
70,13,1,0,2329,0,16,0
30,10,1,1,0,0,40,0
20,15,1,1,0,0,40,0
50,14,1,0,0,0,40,0
40,10,1,1,0,0,40,0
50,9,1,1,0,0,40,0
20,9,0,1,0,0,40,0
30,13,1,0,0,0,40,0
60,13,1,1,0,0,50,1
17,7,1,0,0,0,30,0
30,13,0,1,0,0,60,1
60,4,1,1,3411,0,50,0
30,10,1,1,0,0,50,1
30,13,1,1,7688,0,50,1
40,9,1,0,0,0,40,0
30,10,1,1,0,0,40,0
50,3,0,1,0,0,40,0
60,9,1,1,0,1848,60,1
40,6,0,1,0,0,55,0
30,13,1,1,0,0,37,0
30,9,1,1,0,0,50,0
20,10,1,1,0,0,40,0
30,9,1,1,0,0,41,0
50,9,1,1,0,0,40,1
20,9,1,0,0,0,24,0
50,10,1,0,0,0,40,0
30,11,1,0,0,0,40,0
40,9,1,0,0,0,40,0
40,9,0,0,0,0,40,0
50,10,0,0,0,0,40,0
50,9,0,1,99999,0,40,1
20,6,1,1,0,0,40,0
20,12,0,1,0,0,40,0
60,9,1,1,0,0,6,0
40,14,1,0,0,0,30,0
40,13,1,1,0,0,52,0
40,11,1,0,0,0,35,0
40,9,0,0,0,0,40,0
40,9,1,1,0,0,55,0
50,9,1,1,0,0,40,0
60,14,1,1,20051,0,40,1
30,13,1,0,0,0,40,0
20,10,1,1,0,0,40,0
20,13,1,1,0,0,50,0
20,13,1,1,0,0,45,0
19,10,1,1,0,0,50,0
30,9,1,1,0,0,60,0
40,10,1,1,0,0,45,0
30,9,0,1,0,0,44,0
40,10,1,1,0,1564,70,1
19,10,1,1,0,0,40,0
17,7,1,1,0,0,5,0
20,13,1,0,0,0,40,0
40,4,0,1,0,1887,40,1
50,9,1,0,0,1762,30,0
19,9,0,0,0,0,40,0
40,6,0,1,0,0,40,0
40,6,1,1,0,0,40,1
50,9,0,1,5013,0,40,0
50,14,1,1,0,0,50,0
50,6,1,1,2105,0,45,0
50,9,1,1,0,0,60,1
40,9,1,0,0,0,40,0
50,12,1,1,0,0,25,0
50,9,1,0,0,0,40,0
30,9,1,1,0,0,50,0
40,9,0,0,0,0,32,0
20,9,1,1,0,0,45,1
30,7,1,1,0,0,40,0
30,12,1,0,0,0,50,1
30,9,1,1,0,0,50,0
30,9,1,1,0,0,40,0
40,9,1,0,0,0,40,0
40,9,0,1,0,0,78,0
30,13,1,1,0,0,40,1
50,10,1,1,0,0,45,1
50,6,1,1,0,0,60,0
20,10,0,1,0,0,20,0
30,9,1,1,0,0,52,0
30,13,0,1,0,0,90,1
30,13,1,0,0,0,40,1
40,10,1,0,0,0,40,0
19,10,1,1,0,0,50,0
40,11,0,1,0,0,40,0
40,12,1,0,0,0,45,0
40,7,1,1,0,0,40,0
50,9,0,1,0,0,40,0
40,7,0,1,0,0,43,0
40,13,1,1,4386,0,35,1
30,5,0,0,3411,0,34,0
19,9,1,1,0,0,40,0
50,9,1,1,0,1887,40,1
40,11,1,0,0,0,40,0
50,9,1,0,0,0,40,0
30,11,1,1,0,0,50,1
18,10,1,0,594,0,15,0
30,10,0,1,0,0,40,0
50,6,1,0,0,0,40,0
20,13,1,1,0,0,43,0
30,12,1,0,0,0,40,1
40,14,1,0,0,0,35,0
40,9,1,1,0,0,40,1
50,9,1,1,0,1672,60,0
60,9,1,1,0,0,16,0
30,9,1,1,0,0,50,1
30,11,1,1,0,0,40,0
50,9,1,1,0,1902,60,1
50,11,1,1,0,0,45,0
40,10,1,1,5013,0,40,0
40,9,1,1,0,0,66,0
50,10,1,1,0,0,45,1
40,10,1,1,0,0,50,1
20,9,1,1,0,0,50,0
60,7,0,1,0,0,40,0
17,6,1,1,1055,0,30,0
40,14,1,1,0,0,50,1
40,9,0,1,0,0,60,1
50,9,0,0,0,0,38,0
20,9,1,1,3325,0,45,0
20,10,1,1,0,0,40,0
70,9,0,0,0,0,2,0
40,15,1,1,0,0,60,1
40,9,1,1,7688,0,40,1
40,6,0,1,0,0,40,0
30,10,1,1,0,0,40,1
30,9,1,1,0,0,40,1
40,6,0,1,0,0,40,0
70,9,0,1,0,0,40,0
30,10,1,1,0,2051,45,0
40,14,1,0,0,0,75,0
20,11,1,1,0,0,60,0
40,12,1,1,7298,0,36,1
60,15,1,1,0,0,5,1
20,13,0,1,0,0,40,0
20,13,1,0,0,0,40,0
60,14,1,1,0,0,11,0
20,10,1,0,0,0,36,0
40,9,1,1,0,0,38,0
30,9,1,0,0,0,48,0
20,11,1,0,0,0,40,0
17,7,0,0,0,0,24,0
30,10,1,1,0,0,35,0
40,9,1,1,0,0,40,0
50,11,1,1,0,0,40,1
50,9,1,1,99999,0,40,1
20,9,1,1,0,0,25,0
40,13,0,1,0,0,40,1
30,6,1,1,2105,0,40,0
30,9,1,1,0,2001,42,0
20,9,1,0,0,0,25,0
50,9,1,0,0,0,40,0
30,14,1,1,0,0,60,1
30,10,1,1,0,0,48,0
20,9,1,0,0,0,41,0
40,9,1,1,0,0,40,1
50,9,1,1,15024,0,35,1
20,9,0,1,0,0,40,0
20,7,1,1,0,0,50,1
30,7,1,1,0,0,43,1
30,13,1,0,0,1980,65,0
30,10,1,1,0,0,55,1
19,10,1,1,0,0,40,0
30,13,1,1,0,0,80,1
40,10,1,1,3325,0,45,0
20,10,1,1,0,0,45,0
60,13,1,1,15024,0,55,1
60,14,1,1,0,0,40,0
30,12,1,1,0,0,42,0
50,9,1,1,0,0,40,0
40,9,1,1,0,0,50,0
20,10,0,0,0,0,14,0
40,10,0,1,0,0,40,0
20,10,0,1,0,0,40,0
30,11,1,1,15024,0,65,1
30,13,1,1,0,0,35,1
60,11,1,1,0,0,50,0
50,13,1,1,0,0,40,1
40,13,0,1,0,0,40,0
40,9,1,1,0,0,58,1
50,13,1,0,2885,0,30,0
20,13,1,1,0,1340,40,0
17,5,0,1,0,0,9,0
40,13,1,1,0,0,40,0
40,5,1,0,0,0,40,0
30,10,1,0,0,0,40,0
20,10,1,0,0,0,40,0
20,13,1,1,0,2339,55,0
20,10,0,1,0,0,15,0
30,9,1,1,0,0,40,0
40,9,1,1,0,0,40,0
50,13,1,1,99999,0,50,1
30,9,1,0,0,0,12,0
40,9,0,1,0,0,40,0
40,6,1,1,0,0,40,1
40,14,1,0,0,0,40,1
40,6,0,1,0,0,42,1
50,10,1,0,0,0,40,0
30,12,1,0,0,0,40,0
30,10,1,1,0,0,40,0
40,9,1,1,0,0,40,0
20,6,1,0,0,0,40,0
30,9,0,1,0,0,40,0
20,9,1,0,0,0,30,0
60,15,1,1,0,1628,70,0
30,9,1,1,0,0,40,0
50,10,1,1,0,0,40,0
60,3,1,1,0,0,40,0
20,13,1,1,0,0,40,0
17,6,1,1,0,0,30,0
30,13,1,1,0,0,40,0
40,10,1,1,0,1887,50,1
20,6,1,0,0,0,40,0
20,9,1,0,0,0,40,0
17,6,1,1,0,0,24,0
50,4,1,0,0,0,40,0
20,10,1,0,0,0,40,0
60,16,1,1,7688,0,40,1
40,8,0,1,0,0,40,0
20,13,1,1,0,0,30,0
40,9,1,1,0,0,50,0
20,9,1,1,0,0,65,0
20,10,0,0,0,0,8,0
18,8,1,1,0,0,6,0
40,10,1,1,0,0,40,0
70,13,1,0,25124,0,16,1
50,4,1,1,0,0,40,0
40,9,0,0,0,0,40,0
40,10,0,0,0,0,35,0
20,10,1,1,0,0,40,0
30,7,0,1,0,0,40,0
40,13,1,1,0,0,40,0
20,10,1,1,0,0,16,0
19,13,0,0,0,0,40,0
40,12,1,1,0,1848,40,1
20,10,1,1,0,0,30,0
19,10,1,1,0,0,40,0
40,6,1,1,2176,0,40,0
50,11,1,1,0,0,40,0
30,9,1,1,0,0,52,0
20,10,1,1,0,0,50,0
30,13,1,1,0,0,50,0
70,9,1,0,0,0,8,0
20,9,1,1,0,0,50,1
30,13,0,1,0,0,40,0
20,13,1,1,0,0,50,0
30,9,1,1,10520,0,40,1
40,9,1,1,0,0,50,0
40,10,1,1,0,0,45,1
50,10,1,1,0,0,45,0
20,9,1,1,0,0,40,0
20,9,1,0,0,0,20,0
20,13,1,0,0,0,40,0
60,10,1,1,0,0,16,0
20,13,1,1,0,0,40,0
20,10,1,1,1055,0,50,0
50,14,1,1,15024,0,50,1
30,13,1,1,0,0,10,0
30,9,1,1,0,0,60,1
30,9,1,0,0,0,60,0
30,13,0,0,0,0,40,0
19,7,1,1,0,0,60,0
20,13,1,1,0,0,50,0
30,7,1,1,0,0,45,0
50,9,1,0,0,0,50,0
20,10,1,0,0,0,20,0
50,9,0,1,0,0,40,1
40,9,1,1,0,0,40,0
60,9,1,1,0,0,35,0
30,9,0,0,0,0,40,0
40,9,1,1,0,0,40,0
30,6,1,1,0,0,40,0
50,10,0,1,0,0,40,0
50,8,1,0,0,0,52,0
30,12,1,0,0,0,30,1
40,14,1,1,0,0,36,1
50,9,1,1,0,0,40,1
20,13,1,1,0,0,30,0
60,9,1,1,0,0,40,1
40,15,1,1,99999,0,60,1
20,10,1,0,0,0,35,0
30,7,1,1,0,0,40,0
30,9,1,1,0,0,40,0
40,10,1,1,0,0,70,1
40,9,1,1,0,1977,45,1
30,9,0,0,0,0,40,0
40,10,1,1,0,0,40,0
30,9,0,0,0,0,35,0
60,15,1,1,0,0,35,1
50,9,1,1,0,0,40,0
50,13,1,0,15024,0,60,1
40,9,1,0,0,1740,40,0
30,12,0,0,0,0,21,0
30,7,1,1,2407,0,70,0
60,9,1,0,0,0,24,0
40,12,1,1,0,0,40,1
20,3,1,1,0,0,35,0
30,2,1,1,0,0,40,0
50,10,1,1,0,0,50,1
20,6,1,0,0,0,40,0
20,9,1,0,2202,0,48,0
30,13,1,1,0,0,60,1
50,9,1,1,5178,0,50,1
50,9,0,0,0,0,38,0
40,13,1,1,0,0,45,1
40,14,1,1,15024,0,40,1
60,14,1,1,6514,0,35,1
50,15,1,0,0,0,10,0
70,9,1,0,0,0,20,1
30,10,0,1,0,0,40,0
30,9,1,1,0,0,40,0
30,13,1,1,0,0,55,1
50,6,0,0,0,0,40,0
19,10,1,1,0,0,20,0
30,5,1,1,0,0,30,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
40,9,0,1,0,0,40,1
40,13,1,1,15024,0,50,1
20,9,1,0,0,0,40,0
40,9,1,1,0,0,48,0
18,10,1,1,0,0,16,0
50,6,1,1,0,0,18,0
40,9,1,1,0,2002,40,0
40,13,1,1,0,0,40,1
40,13,1,1,0,0,40,0
60,4,1,1,0,0,40,0
40,9,0,1,0,0,40,0
30,9,1,0,0,0,40,0
50,10,1,1,0,0,60,1
30,7,1,1,0,0,45,0
50,9,1,1,0,0,40,0
40,15,1,1,0,0,60,1
40,12,1,1,7688,0,40,1
40,10,1,1,0,0,50,0
50,4,1,1,2961,0,40,0
20,10,1,1,0,0,20,0
40,12,1,0,0,0,40,1
40,14,1,1,0,0,50,0
60,9,1,1,0,0,40,1
20,10,1,1,0,0,40,0
20,10,1,1,0,0,50,0
30,9,1,1,0,0,40,0
30,9,1,0,0,0,12,0
20,9,1,1,0,0,60,0
40,13,1,1,99999,0,60,1
50,9,1,0,0,0,40,0
20,9,1,1,0,0,80,0
30,9,1,1,0,1902,45,1
40,9,0,0,0,0,45,0
30,9,1,1,0,1887,50,1
50,5,1,0,0,0,36,0
40,16,1,1,0,0,40,1
20,9,1,0,0,0,40,0
17,7,1,0,1055,0,20,0
19,9,1,1,0,0,50,0
50,9,1,0,15024,0,40,1
40,10,1,1,0,0,50,0
50,9,0,1,0,1902,40,1
40,9,1,0,0,0,43,0
30,10,1,1,0,0,40,0
40,9,1,1,0,0,45,0
50,14,1,1,0,0,60,0
30,10,0,0,0,0,35,0
18,10,1,0,0,0,15,0
20,10,1,1,0,0,40,0
20,9,1,0,0,0,50,0
20,10,1,0,0,0,35,0
30,9,1,1,0,0,40,0
50,9,1,1,0,0,48,1
30,4,1,0,0,0,40,0
20,13,0,1,0,0,45,0
40,14,1,1,0,1902,40,1
70,9,1,0,0,0,15,0
40,10,1,1,0,0,40,0
40,8,1,1,0,0,39,0
30,13,1,1,0,0,40,1
30,9,0,1,0,0,40,0
30,10,0,0,0,0,40,0
40,13,1,0,0,0,40,0
40,14,0,1,0,0,45,1
30,13,1,1,0,0,45,1
30,9,1,1,0,0,45,0
30,9,1,0,0,0,40,0
50,9,1,1,0,0,70,0
30,13,1,1,0,0,48,1
40,10,1,1,0,0,42,1
20,9,1,0,0,0,30,0
40,10,1,1,0,0,40,0
50,9,1,1,0,0,40,1
20,9,1,1,0,0,45,0
